id_prod,productora
10987,Neunte Babelsberg Film
10988,Holleran Company
10989,Sechzehnte Babelsberg Film
10990,Camera
10991,Radio Televizija Srbije (RTS)
10992,Estudios Churubusco Azteca
10993,Allan King Associates
10994,Eyeworks
10995,The Icelandic Filmcompany
10996,Tre Vänner Produktion AB
10997,Out of Towners Productions
10998,Warner Bros. Entertainment Finland Oy
10999,Zentropa International Sweden
11000,Centre National du Cinéma et de L'image Animée (CNC)
11001,Legion Entertainment
11002,Edition Video
11003,Nordisk Film Distribution
11004,Atlas Productions
11005,Alby Pictures
11006,Cicrus King Productions
11007,Another Mulligan Entertainment
11008,Shoals Creek
11009,Metro Film
11010,Max Film
11011,Regione Campania
11012,Campania Film Commission
11013,Comune di Castellabate
11014,Agence Algérienne pour le Rayonnement Culturel (AARC)
11015,EPTV
11016,Kiss Films
11017,Novak Production
11018,Bindweed Soundvision
11019,Red Circle Productions
11020,Quiet Films Inc.
11021,Cine TV Film Production
11022,box! Film Hamburg
11023,Deutsche Bioscop GmbH
11024,AVEK
11025,Cosmo Film
11026,Wüste Film West
11027,Frontier Studios
11028,Flashpoint Entertainment
11029,Morag Loves Company
11030,Subotica Entertainment
11031,Mongrel Media
11032,Cogeco Program Development Fund
11033,Newfoundland and Labrador Film Development
11034,Harbor Ventures
11035,K-L Productions
11036,Kastle Films
11037,Media 3.14
11038,Delante Films
11039,TF1 Droits Audiovisuels
11040,23/5 Filmproduktion
11041,Deblokada Produkcija
11042,Zoo Pictures
11043,T.H.E. Films
11044,Phoenix Wiley
11045,Eden Films
11046,Film Partner International
11047,Fonds Regio Films
11048,Suissimage
11049,"Ville de Genève, La"
11050,Dundee Entertainment
11051,Sweet William Productions
11052,Arcview Entertainment
11053,Stage 18 Pictures
11054,Renova-Media
11055,Federal Agency for Culture and Cinematograph
11056,Parts and Labor
11057,Parts and Weather
11058,John Krimsky and Gifford Cochran Inc.
11059,Bender-Spink Inc.
11060,Summit Film
11061,Showking Films
11062,Maya Films
11063,Bill Plymton Studios
11064,Redhouse Productions
11065,Public Broadcasting Service (PBS)
11066,Negativ s.r.o.
11067,Cinemasound
11068,Faliro House Productions
11069,Haos Film
11070,Odessa Film Studios
11071,Novella Film
11072,Calypso Filmproduktion
11073,Micro scope
11074,Phi Group
11075,Artista-Filmi
11076,Bannon Glen
11077,Endeavour Productions
11078,"Fay, Richwite"
11079,Shadow Lane
11080,FilmDistrict
11081,Wild Ocean Films
11082,2S Films
11083,TOKYOPOP
11084,Universe Films Distribution
11085,Biscuit Films
11086,Bophana Production
11087,Paradise Productions
11088,MovieBank
11089,Galaxy Productions
11090,SND
11091,Les Films du Kiosque
11092,Banque Populaire Images 7
11093,Cofimage 18
11094,LightTower Entertainment
11095,Twisted Light Productions
11096,Versátil Cinema
11097,Pontchartrain Productions
11098,Taxshelter. be
11099,Inver Invest
11100,"Dexia, Making Of"
11101,Soficinéma 7
11102,Opus Pictures
11103,Stuart Miller Productions
11104,Hollywood House of Horror
11105,The Shadow Factory Inc.
11106,Les Productions du Ch'timi
11107,Zap-O-Matik
11108,Nikovantastic Film
11109,Noise & Light
11110,Inspiration Studios
11111,Rotterdam Media Fund
11112,Netherlands Fund for Film
11113,CRM-114
11114,Human Film
11115,Human Film NL
11116,Pyramedia
11117,Iraq al-Rafidain
11118,Collective Minds Media Company
11119,Microcinema International
11120,Morningstar Entertainment
11121,Brown & Stretic
11122,The Frankfurt Group
11123,Frankfurt Kurnit Klein & Selz
11124,Godfather Entertainment
11125,Alliance Media & Entertainment
11126,Bela Negi Films
11127,Hofmann & Voges Entertainment
11128,Pampa Production
11129,Huayi Brothers & Taihe Film Investment
11130,Syzygy Productions
11131,Rodger Pictures
11132,Open Eye Pictures
11133,Filbox Producoes
11134,Fral Spa
11135,Zenshinza Theatre Company
11136,Kim Ki-Young Production
11137,Hanguk Munye Yeonghwa
11138,Foundation for Filmakers
11139,Televentures
11140,Filmes do Tejo
11141,Les Films de l'Après-Midi
11142,Les films du Worso
11143,Région Midi-Pyrénées
11144,Région Aquitaine
11145,Les Films à Paulo
11146,Département des Landes
11147,Instituto Português de Cinema (IPC)
11148,Element e Filmproduktion
11149,Kaminski.Stiehm.Film GmbH
11150,Jumping Horse Film
11151,Dschoint Ventschr Filmproduktion AG
11152,Quinte Film GmbH
11153,Dark Harbor Stories
11154,Brandes Films International
11155,Terrafilm
11156,GS Films
11157,BNN TV
11158,Pupkin Film
11159,Woestijnvis
11160,Millstreet Films
11161,Black Sand Pictures
11162,Soho Screen Productions
11163,Highland Film Group
11164,Boy in the Box
11165,2 Bridges Productions
11166,A2 Entertainment Group
11167,Sepia Films
11168,Distracted Media
11169,Zapruder's Other Films
11170,DLSHS
11171,Marvel Entertainment
11172,Film Agency for Wales
11173,Warp (Submarine)
11174,Win's Movie Productions Ltd.
11175,"Samico Films Production Co., Ltd."
11176,Is or Isn't Entertainment
11177,End Films
11178,Pan Vision
11179,Birdsong Pictures
11180,Fidelity Films
11181,Rumleyvision
11182,ScreenProjex
11183,Sweepstake Productions
11184,Broken Sky Films
11185,Enaproc
11186,Films Kajoor
11187,Heimatfilm GbR
11188,Bungei Production Ninjin Club
11189,Yerli Film
11190,Lila 9th Productions
11191,Sateenkaarifilmi Oy
11192,Desperado Film
11193,Costa Rica Production Support
11194,Rézo Films
11195,Contre Prod
11196,Ulysse Films
11197,Films de l'Archer
11198,Caroni Films C.A.
11199,Cromosoma TV produccion
11200,Eyeworks Film & TV Drama
11201,Inspire Pictures
11202,The Tyler Perry Company
11203,Amro Productions
11204,Indochina Productions
11205,Playtone Productions
11206,Odessa Motion Picture Corp.
11207,Points North Film
11208,Sujac Productions
11209,Smokewood Entertainment
11210,Thunder Bay Pictures
11211,OneZero Productions
11212,Cinescape Productions
11213,6140 Productions
11214,Brillhart / Gonzales Productions
11215,Adullam Films LLC
11216,Chretien
11217,Mancori
11218,Flight 33 Productions
11219,Grand Productions
11220,Hurry Up Productions
11221,Lee Rose Productions
11222,Goff-Kellam Productions
11223,59 Films
11224,Grupo Cine Arte
11225,Iterfilm
11226,Provobis Film
11227,4321 Productions
11228,Lookout Films
11229,Zookeeper Productions
11230,NBV Productions
11231,Montauk Films
11232,Camp Kellner Media
11233,Baba Arts Limited Productions
11234,History Films
11235,FoxTelecolombia
11236,Fuse Entertainment
11237,Telecom Entertainment Inc.
11238,The International Picture Show Company
11239,Somera Productions-Flower Film Productions
11240,Jeonwonsa Film
11241,dick clark productions
11242,Sezione cinema Edisonvolta
11243,SVS Films
11244,MJBC Foundation
11245,Compagnie Eric Rohmer
11246,Maruti International
11247,MangoFilm
11248,Rhapsody Films
11249,Levinson Productions
11250,Blossom Films
11251,Salty Pictures
11252,Just Singer Entertainment
11253,NFL Films
11254,Intersport Television
11255,Newbridge Film Capital
11256,Divali Films
11257,Inter-American Productions
11258,Jerome Balsam Films
11259,IDG China Media
11260,Los Films Del Camino
11261,Richard A. Rowland Productions
11262,The Poker House
11263,Capstone Entertainment Group
11264,Vindicated Pictures
11265,John Wilder Nightwatch Productions
11266,Katherine Company
11267,Feast Productions Limited
11268,Reprisal Films
11269,RCR Media Group
11270,Third Street Pictures
11271,Hitit
11272,Telefilm Wien
11273,Mondial Televisione Film
11274,Adel Films
11275,Vivo Film
11276,Invisible Film
11277,Samuel Fuller Productions
11278,The Global Asylum
11279,British Instructional Films (BIF)
11280,Producciones
11281,Nephilim Producciones
11282,Athena Productions
11283,Long Distance Films
11284,Rotholz Pictures
11285,Studio 217
11286,Multichoice Hellas-Nova
11287,Lichtmeer Film GmbH
11288,Caruso / Mendelsohn Productions
11289,Resolute Films and Entertainment
11290,3 Legged Dog Films
11291,Movie%26Art
11292,Lereby
11293,Authentic Films
11294,Lions Gate Family Entertainment
11295,Hall Bartlett Productions
11296,Enlight Pictures
11297,Blitz Films
11298,Kushner/Wyman Productions
11299,Giant Films
11300,O Som e a Fúria
11301,Shellac Films
11302,ICON production
11303,Derf Films
11304,Varsity Pictures
11305,Continental Produzione
11306,Promico Imagen
11307,International Cine Film Corp.
11308,V/M Productions
11309,Fox International Productions
11310,Wellmade Starm
11311,Popcorn films
11312,Location Incentive Program of Pusan Film Commission
11313,Korea Trade Insurance Corporation
11314,Hong Kong Asia Film Financing Forum
11315,Moby Dick Films
11316,Interkerkelijke Omroep Nederland (IKON)
11317,Fonds voor de Nederlandse Film
11318,Sofar-Film
11319,Al-Ahramm Studios
11320,Producciones Labarouta
11321,Produccions A Modiño
11322,E.O.P.C.
11323,Dimitri De Grunwald Production
11324,Thelma Films
11325,Yuk Films
11326,Infafilm
11327,Cinephil
11328,Island Film Group
11329,Trailblazer Films
11330,HBO NYC Productions
11331,Ten in a Car Productions
11332,CC Capital Arts Entertainment SRL
11333,Evanstone Films Ltd.
11334,Loin Derrière L'Oural
11335,Chernin Entertainment
11336,Verisimilitude
11337,UltraFilms
11338,Mancantoo Oy
11339,Inxpo Onnico Oy
11340,Maymon Film Inc.
11341,Big Kid Pictures
11342,Films Triunfo S.A.
11343,Carlmar Film
11344,Ryan Murphy Productions
11345,Twentieth Century Fox Television
11346,J2 Pictures
11347,Chubu-nippon Broadcasting Company
11348,Hokkaido Broadcasting Co.
11349,Fukuoka Broadcasting System (FBS)
11350,Gantz Film Partners
11351,Hiroshima Telecasting (HTV)
11352,Miyagi Television Broadcasting
11353,Shizuoka Daiichi Television
11354,VAP
11355,Win's Movie Production Limited
11356,ICE3
11357,Clasart Film + TV Produktions GmbH
11358,American Film Company
11359,Producciones Olmeca
11360,Layton Film Productions Inc.
11361,Haruki Kadokawa Films
11362,Kadokawa Publishing Company
11363,Mon Voisin Productions
11364,Lunde Film
11365,Agua Films
11366,Finecut
11367,Invicta Filmes
11368,Necropia
11369,Artists Public Domain
11370,Jinriki Hikoki Sha
11371,DRO Entertainment
11372,The Last Picture Company
11373,CatchPlay
11374,Corner Store Entertainment
11375,Filmula
11376,American Work
11377,Dreamagine Entertainment
11378,Fantefilm
11379,Snoot Entertainment
11380,New Era
11381,Pioneer Pictures
11382,First Thought Films
11383,Chad Troutwine Films
11384,Green Film Company
11385,Human Worldwide
11386,Loki Films
11387,Zero Sum Productions
11388,Trinity Productions
11389,Blue Haze Entertainment
11390,EBC Films
11391,Virtual Audiovisuais
11392,Merchant Pacific Corporation
11393,Gigi Productions
11394,Sneaky Pete Productions
11395,Cinema Vehicle Services
11396,Initiate Productions
11397,experiences films
11398,Forecast Pictures
11399,Leomax Productions
11400,PCH Film
11401,Weekend Films/Main Street Productions
11402,Genie Productions Inc.
11403,JBA Production
11404,Circe Films
11405,Musée du Louvre
11406,Rojak Films
11407,All the Way Round
11408,Beacon Classics
11409,Carnival Films & Television
11410,Masterpiece
11411,Runaway Fridge TV
11412,Yorkshire Television (YTV)
11413,William F. Storke & Robert E. Fuisz
11414,GNK Productions
11415,Le Film d'Art
11416,Sterling Camera and Film Company
11417,M.B. Dudley Amusement Co.
11418,B.A. Filmproduktion
11419,Rise Films
11420,The Harvey Boys
11421,NVSH Productions
11422,Phase 4 Films
11423,SModcast Pictures
11424,CQ3 Films
11425,Pathé-Natan
11426,Wüste Film
11427,Filmgraphics Entertainment
11428,McLaughlin Films
11429,Lime Orchard Productions
11430,Sahamongkolfilm International
11431,Independent Edge FIlms
11432,Three-Seven Entertainment
11433,Group Film Productions
11434,ASA
11435,Coficup
11436,Spectrum Films
11437,Magic Films
11438,Deluxe Australia
11439,Big Ears Productions
11440,Films Mundiales
11441,Bulletproof Films
11442,Jaleo Films
11443,Oberón Cinematográfica
11444,Pensa & Rocca Producciones
11445,Sputnik
11446,Girafa Filmes
11447,Stairway
11448,Edge City Films
11449,Grupo de Estudos e Realizações (GER)
11450,Circle Associates Ltd.
11451,Nexus Factory
11452,K.R. Productions
11453,Ramalho Filmes
11454,Rinkel Film
11455,Family Affair Films
11456,Rinkel Film & TV Productions BV
11457,Mythic International Entertainment
11458,Silver Reel
11459,Perpetual Media Capital
11460,L.B.Films International
11461,ITV Productions
11462,Spier Films
11463,CoBo Fonds
11464,IDTV Film
11465,NTR
11466,Cool Beans
11467,Riba Film International
11468,Snowfort Pictures
11469,Site B
11470,Arable Entertainment
11471,Praesens-Film
11472,Filmova Společnost Praha
11473,Cinergi
11474,Flashback Productions
11475,Cinesur
11476,Karla Films
11477,Asghar Farhadi Productions
11478,Dreamlab Films
11479,MPA APSA Academy Film Fund
11480,Millbrook Pictures
11481,Lago Film
11482,Dangerous Method Film AG
11483,Triangle Production
11484,Les Productions Meric-Matalon
11485,Dial Films
11486,Filmtribe
11487,Small Form Films
11488,The Asylum
11489,Crystal City Entertainment
11490,Rook Films
11491,Open Road Films
11492,Coatwolf Productions
11493,Continental Motion Pictures
11494,A.D.I. Inc.
11495,TT Filmmûhely
11496,Movie Partners In Motion Film
11497,Gorky Film Studio
11498,Production 2006
11499,1000 Volt
11500,Jouror Productions
11501,La Classe Américaine
11502,JD Prod
11503,Babe Films
11504,Atlantis Film
11505,BaggyJoe Productions
11506,Grovesnor Park Film
11507,BR
11508,Oakshire Productions
11509,Titan International
11510,Plattform Produktion
11511,Gruzia-Film
11512,Sun Pictures
11513,Lotus Film
11514,MS-Films
11515,A Space Between
11516,Marakesh Films
11517,Bago Pictures
11518,Cineproduzioni Daunia 70
11519,Hark Film
11520,Mrs. White's Productions
11521,verosimilitude
11522,revolcadero
11523,REI Capital
11524,Grove Hill Productions
11525,Strange Matter Films
11526,Roman Spring Pictures
11527,Tigers Den Studios
11528,Barton Films
11529,Mr. Tamborine Man
11530,Essential Pictures
11531,Bawalco Picture Company
11532,Cocinex
11533,Saturn Harvest Films
11534,Khartoum
11535,Pimienta
11536,Metrol Technology
11537,Lambart Productions
11538,Cassel Productions
11539,Société Générale de Production
11540,Samurai Productions
11541,Abraxas
11542,Dschoint Ventschr
11543,Wardour Street Pictures
11544,Barrister Productions Inc.
11545,Time Warner Cable
11546,Red Bucket Films
11547,Barrandov Studio
11548,Back Allie Productions
11549,Claussen Wöbke Putz Filmproduktion
11550,Caligari Film- und Fernsehproduktions
11551,Vega Film GmbH
11552,Röde Orm Filmproduktion AB
11553,Daniel Collert Filmproduktion
11554,Isis Cataegis
11555,Les Mille et Une Marches
11556,Rohfilm
11557,Documentary & Experimental Film Center
11558,K. JAM Media
11559,Bridgegate FIlms
11560,Pangea Media Group
11561,Peter Hutton
11562,Weston Pictures
11563,Secret Weapon Films
11564,Stay Free Films
11565,Damage Case Films & Distribution
11566,First Point Entertainment
11567,Braeburn Entertainment
11568,Inflammable Films
11569,Crown Productions
11570,Cunningham & Maybach Films
11571,FilmHaven Entertainment
11572,See Saw Films
11573,TFM Distribution
11574,Films In Motion
11575,Zanagar Films
11576,SBS Productions
11577,France Télévisions
11578,SPI Film Studio
11579,Rodin Entertainment
11580,Before the Door Pictures
11581,Untitled Entertainment
11582,Video Tape Corp.
11583,Pusat Perusahaan Film
11584,Les Films du Griffon
11585,Nuova Dania Cinematografica
11586,Room 101
11587,Cherry Sky Films
11588,Mars Film Corporation
11589,Shortcom
11590,The Film Department
11591,MJW Films
11592,Marcel/Robertson Productions Limited
11593,United Media
11594,Tailor Made
11595,Mango Farms
11596,Quick Six Entertainment
11597,Confédération Générale du Travail (CGT)
11598,Toloda
11599,Maipo
11600,Pili Films
11601,Cliffjack Motion Pictures
11602,hiq productions
11603,Cinema West Productions
11604,Manson International
11605,ITM Productions
11606,Friland Produksjon
11607,Polish Corporation for Film Production
11608,Starlight International Media
11609,1984 Private Defense Contractors
11610,Apparatus Productions
11611,GG Filmz
11612,ITS Capital
11613,Merlina Entertainment
11614,MGP Productions
11615,Safady Entertainment
11616,"3, 4 Women Productions"
11617,Gold-Gems Ltd.
11618,DMK Productions
11619,Veteran Pictures
11620,Media Pro One
11621,Iconiq Group
11622,Existential Films
11623,MFG-Film
11624,T.R.A.C.
11625,Kinoproduction
11626,Finlands Svenska Television (FST)
11627,FP Films
11628,Aspa Producciones Cinematográficas
11629,Compagnia Europea Cinematografica
11630,Agent Two
11631,Brandt/Haas Productions
11632,Hemisphere Media Capital
11633,Dynamo
11634,Dynamo Producciones
11635,El Calvo Films
11636,Hold Up Films
11637,Lilies Films
11638,Pamlico Pictures
11639,Melnitsa Animation Studio
11640,Infinitum Nihil
11641,Ginso Investment Corp
11642,Film It
11643,Mark Canton Productions
11644,Kino video
11645,Big Up Productions
11646,Corrino Media Corporation
11647,Corsan
11648,Grindstone Entertainment Group
